SMILES,ATSc5,ATSc3,ALogP,ATSc4,BCUTp-1l,BCUTc-1h,ALogp2,BCUTw-1h,SaasC,MDEC-22,CrippenLogP,BCUTp-1h,hmax,minHBa,maxsOH,XLogP,minsOH,minsCH3,ATSc2,minHBd,Caco-2,CYP3A4,hERG,HOB,MN
Oc1cc(C*N)c2cc(ccc2c1)c3ccc(O)c(F)c3,-0.39399,-0.57526,0.32947,0.07404,-0.66149,-0.59964,-0.06106,-0.41063,-1.38073,-0.4808,-0.52987,-1.1578,-0.49771,1.92361,0.44162,-0.52133,0.42883,-1.28833,1.0244,0.85141,1,0,0,0,1
Oc1ccc(cc1F)c2ccc3c(Br)c(O)cc(C*N)c3c2,-0.42003,-0.78098,0.6451,0.21587,-0.64016,-0.59837,0.06658,3.33826,-0.82615,-0.71706,-0.0328,-0.51036,-0.51199,1.93686,0.52613,-0.18578,0.43994,-1.28833,1.03147,0.43213,1,0,0,1,1
Oc1ccc(cc1F)c2ccc3c(C*N)c(O)cc(C*N)c3c2,-0.03905,-0.6712,0.21728,-0.28993,-0.65165,-0.57056,-0.09873,-0.41063,-1.65423,-0.54258,-0.37193,-0.88715,-0.45638,1.93329,0.50419,-0.74359,0.43695,-1.28833,0.93572,0.65105,0,0,0,1,1
Cc1c(O)cc(C*N)c2cc(ccc12)c3ccc(O)c(F)c3,-0.38696,-0.51131,0.64071,0.02397,-0.65287,-0.60149,0.06458,-0.41063,-1.03079,-0.71706,-0.23435,-0.92096,-0.50976,1.93454,0.51183,-0.40928,0.43799,0.57549,1.00513,0.45068,1,0,0,1,1
Oc1ccc(cc1)c2ccc3c(Cl)c(O)cc(C*N)c3c2,-0.428,-0.2943,0.64942,0.07047,-0.21605,-0.59788,0.06855,0.58859,0.09706,-0.46728,-0.1946,-0.78726,-0.76393,-0.69307,0.52506,-0.23593,0.46152,-1.28833,1.08663,0.41429,1,1,0,0,1
Oc1ccc(cc1F)c2ccc3c(Cl)c(O)cc(C*N)c3c2,-0.42894,-0.8519,0.58653,0.25855,-0.64808,-0.58264,0.04048,0.58859,-0.88761,-0.71706,-0.10392,-0.7894,-0.51095,-0.71182,0.52184,-0.29474,0.43936,-1.28833,1.02005,0.44079,1,0,0,1,1
Oc1cc(C*C)c2cc(ccc2c1)c3ccc(O)c(F)c3,0.04269,-0.5172,0.83858,0.00633,-0.65886,-0.61322,0.1606,-0.41063,-1.17507,-0.4808,-0.67062,-1.08576,-0.52181,1.92857,0.45521,0.0891,0.43299,-1.28833,1.18733,0.76236,1,0,0,0,0
CC*Cc1cc(O)cc2ccc(cc12)c3ccc(O)c(F)c3,0.01572,-0.61715,1.16454,-0.00063,-0.65455,-0.6131,0.34615,-0.41063,-1.04318,-0.26473,-0.41631,-0.96734,-0.53158,1.94063,0.48537,0.45993,0.44311,0.52799,1.16378,0.63151,1,0,0,0,0
Oc1cc(C=O)c2cc(ccc2c1)c3ccc(O)c(F)c3,-0.49522,-0.53321,0.17113,0.19828,-0.92972,-0.60814,-0.11306,-0.41063,-1.38885,-0.4808,-0.63221,-1.16929,-0.16023,1.92263,0.43972,-0.53805,0.428,-1.28833,0.79172,0.83182,1,0,0,0,1
Oc1cc(C=C)c2cc(ccc2c1)c3ccc(O)c(F)c3,0.0023,-0.54034,0.79856,0.09657,-0.65301,-0.61327,0.14017,-0.41063,-0.97754,-0.4808,-0.41025,-0.92501,-0.54912,1.93255,0.4669,0.36088,0.43633,-1.28833,1.17907,0.65372,1,0,0,0,0
CCc1cc(O)cc2ccc(cc12)c3ccc(O)c(F)c3,-0.01834,-0.56118,0.51925,0.14215,-0.65532,-0.61377,0.01186,-0.41063,-0.78001,-0.4808,-0.34368,-0.98858,-0.57642,1.93654,0.47858,0.3615,0.43967,0.84027,1.16916,0.54508,1,0,0,0,0
Oc1ccc(cc1)c2ccc3cc(O)ccc3c2,0.00823,0.01738,0.50454,-0.09119,0.05387,-1.01655,0.00579,-0.59848,-0.41504,-0.14014,-0.33847,-1.39404,-0.72814,1.93828,0.40551,-0.10963,0.44113,-1.28833,1.24566,0.95315,1,0,0,0,0
Oc1cccc(c1)c2ccc3c(O)cccc3c2,0.00939,0.02348,0.50454,-0.09319,0.43814,-1.01539,0.00579,-0.59848,-0.49778,-0.17486,-0.33847,-1.36081,-0.87314,2.00244,0.48316,-0.24026,0.49496,-1.28833,1.24414,0.60652,1,0,0,0,0
Oc1ccc(cc1)c2ccc3c(O)cccc3c2,0.00837,0.02355,0.50454,-0.09343,0.05469,-1.01595,0.00579,-0.59848,-0.43103,-0.15487,-0.33847,-1.38268,-0.72814,1.93845,0.48297,-0.24026,0.44128,-1.28833,1.24415,0.60652,1,0,0,0,0
Oc1cccc(c1)c2ccc3cc(O)ccc3c2,0.00827,0.01731,0.50454,-0.09104,0.33412,-1.01599,0.00579,-0.59848,-0.47962,-0.16084,-0.33847,-1.37215,-0.8211,1.98086,0.42303,-0.10963,0.47686,-1.28833,1.24565,0.86771,1,0,0,0,0
Oc1ccc2cc(ccc2c1)c3ccccc3,0.0084,0.11024,0.89715,-0.08642,0.33254,-1.06157,0.19143,-0.59855,-0.40391,0.17452,-0.14655,-1.43411,-0.8211,1.97986,0.40483,0.59366,0.47602,-1.28833,1.37148,0.95315,1,0,0,1,0
Oc1ccc(cc1)c2ccc3ccc(O)cc3c2,0.00833,0.01738,0.50454,-0.09119,0.05468,-1.0161,0.00579,-0.59848,-0.44366,-0.15149,-0.33847,-1.38269,-0.72814,1.93845,0.42403,-0.10963,0.44128,-1.28833,1.24566,0.86771,0,0,0,0,0
Oc1cccc(c1)c2ccc3ccc(O)cc3c2,0.00904,0.01731,0.50454,-0.09099,0.42205,-1.01554,0.00579,-0.59848,-0.51041,-0.17153,-0.33847,-1.36081,-0.87314,2.00244,0.42422,-0.10963,0.49496,-1.28833,1.24565,0.86771,1,0,0,0,0
Oc1ccc2ccc(cc2c1)c3ccccc3,0.0084,0.11024,0.89715,-0.08642,0.41901,-1.06157,0.19143,-0.59855,-0.42628,0.15945,-0.14655,-1.42303,-0.87314,2.00242,0.42321,0.59366,0.49495,-1.28833,1.37148,0.86771,1,0,0,1,0
Oc1ccc(cc1)c2ccc3ccccc3c2,0.00847,0.11032,0.89715,-0.08656,0.05308,-1.01716,0.19143,-0.59855,-0.46381,0.17087,-0.14655,-1.40538,-0.72814,1.93745,0.37029,0.59366,0.44044,-1.28833,1.37149,1.10581,1,0,0,0,0
Oc1ccc(cc1)c2ccc3c(Cl)c(O)ccc3c2,0.00337,-0.3085,0.76161,0.03046,0.06058,-1.01206,0.12176,0.58855,0.1537,-0.39339,0.08748,-1.21583,-0.76121,-0.65892,0.48572,-0.01367,0.45166,-1.28833,1.2361,0.54253,1,0,0,0,0
Oc1ccc(cc1)c2ccc3c(Br)c(O)ccc3c2,0.00456,-0.2258,0.82018,0.00266,0.06455,-1.01472,0.15114,3.33825,0.20833,-0.39339,0.1586,-0.65658,-0.7619,1.95152,0.49002,0.09529,0.45225,-1.28833,1.24878,0.53387,1,0,0,0,0
Oc1ccc(cc1)c2ccc3c(F)c(O)ccc3c2,0.00014,-0.53516,0.44165,0.09821,-0.12227,-0.53042,-0.01935,-0.41063,-1.14077,-0.39339,-0.71031,-1.41624,-0.54912,1.93431,0.38399,-0.29908,0.43781,-1.28833,1.17682,1.1323,1,0,0,0,0
Oc1ccc(cc1)c2ccc3c(C*N)c(O)ccc3c2,0.27573,-0.11687,0.39236,-0.53894,-0.35895,-0.58635,-0.03818,-0.59848,-0.50894,-0.21113,-0.62054,-1.34428,-0.74427,1.94796,0.46808,-0.33189,0.44926,-1.28833,1.15361,0.75279,0,0,0,0,1
Oc1ccc(cc1)c2ccc3c(c(O)ccc3c2)c4ccccc4,0.00811,0.02348,1.21027,-0.0933,0.06469,-1.01507,0.37491,-0.59848,0.42958,0.69335,1.02137,-0.62405,-0.84261,1.98706,0.63342,0.89639,0.48206,-1.28833,1.24414,-0.09739,0,0,0,0,0
Cc1c(O)ccc2cc(ccc12)c3ccc(O)cc3,0.00939,0.09377,0.81578,-0.12495,0.05819,-1.01624,0.1489,-0.59848,0.02641,-0.39339,-0.04295,-1.33324,-0.76041,1.9492,0.47572,0.00242,0.4503,0.72035,1.22767,0.55242,1,0,0,0,0
COc1c(O)ccc2cc(ccc12)c3ccc(O)cc3,-0.18388,-0.45573,0.1569,0.45352,0.05764,-1.00964,-0.11733,-0.59842,-0.29908,-0.39339,-0.33286,-1.34091,-0.64392,0.72463,0.49192,-0.22231,0.45418,0.33158,0.64951,0.69668,1,0,0,0,1
Oc1ccc(cc1)c2ccc3c(c(O)ccc3c2)[N+](=O)[O-],0.26255,-0.32994,0.65326,-0.48131,-1.31817,-0.49152,0.0703,-0.59836,-1.05196,-0.39339,-0.36552,-1.35521,-0.41798,1.94503,0.45615,0.29463,0.4468,-1.28833,1.37678,0.88102,1,0,0,1,1
Oc1ccc(c(F)c1)c2ccc3cc(O)ccc3c2,0.19473,0.01628,0.44165,-0.41678,-0.01906,-0.84589,-0.01935,-0.41063,-1.28308,-0.44533,-0.71031,-1.41096,-0.44608,1.92051,0.40162,-0.29908,0.42623,-1.28833,1.15215,0.98521,1,0,0,0,0
CCC1=N[C@@H]([C@@H](N1)c2ccc(O)cc2)c3ccc(OCCN4CCCCC4)cc3,-0.22977,-0.68057,-0.88294,1.03368,0.10492,-1.26987,-0.25435,-0.59848,-0.04452,0.81733,-0.46728,-0.58521,-0.09175,-0.0997,0.4495,-0.60677,0.52203,0.92797,-0.12352,-1.19423,0,1,1,0,1
Oc1ccc2C(N(CCc2c1)c3ccccc3)c4ccc(cc4)N5CCN6CCCCC6C5,-0.08712,-0.6474,0.31022,0.87887,0.52143,-1.55307,-0.06781,-0.59855,1.49655,-1.59622,0.58832,0.49527,-0.0646,-0.09437,0.56429,0.25811,0.64025,-1.28833,0.26527,0.09493,0,1,1,0,1
CC1CN(CCN1C)c2ccc(cc2)C3N(CCc4cc(O)ccc34)c5ccccc5,-0.13253,-0.57767,1.01163,0.88486,0.52109,-1.55387,0.25487,-0.59855,1.45113,1.50081,0.24008,0.49057,-0.0646,-0.11886,0.55393,-0.01491,0.62958,1.0302,0.22397,0.14847,0,1,1,1,1
CCN1CCN(CC1C)c2ccc(cc2)C3N(CCc4cc(O)ccc34)c5ccccc5,-0.07881,-0.66136,1.18622,0.88335,0.52122,-1.55352,0.3597,-0.59855,1.45847,1.69751,0.49438,0.49242,-0.0646,-0.09816,0.5583,0.24696,0.63408,1.0735,0.26587,0.12343,0,1,1,1,1
CCC1CN(CCN1C)c2ccc(cc2)C3N(CCc4cc(O)ccc34)c5ccccc5,-0.13449,-0.57383,0.81083,0.88366,0.52136,-1.55081,0.14638,-0.59855,1.46114,1.72442,0.49438,0.49427,-0.0646,-0.10218,0.5589,0.20672,0.6347,1.06298,0.22343,0.11997,0,1,1,0,1
CN1CCN(CC1)c2ccc(cc2)C3N(CCc4cc(O)ccc34)c5ccccc5,-0.14611,-0.5546,1.01909,0.9083,0.52055,-1.55444,0.25915,-0.59855,1.4553,1.79324,-0.01318,0.48317,-0.0646,-0.13137,0.5487,-0.2997,0.62419,1.01077,0.19386,0.18118,0,1,1,0,1
CN1CCC(CC1)c2ccc(cc2)C3N(CCc4cc(O)ccc34)c5ccccc5,0.08859,0.15488,0.55383,0.1019,0.52113,-1.49001,0.02639,-0.59855,1.56407,1.79324,0.67613,0.49106,-0.11883,-0.11886,0.55004,0.0569,0.62558,1.03874,0.55968,0.15469,0,1,1,0,1
CN1CCC(CC1)c2ccc(cc2)C3N(CCc4cc(O)ccc34)c5ccc(F)cc5,-0.11031,0.08632,0.49094,0.01016,-1.18954,-0.96457,0.00025,-0.41063,1.19046,1.44971,-0.03932,0.48891,0.00069,-0.14197,0.54732,-0.00191,0.62277,1.01571,0.42328,0.17695,0,1,1,0,1
CN1CCC(CC1)c2ccc(cc2)C3N(CCc4cc(O)ccc34)c5cccc(F)c5,0.5338,0.01753,0.49094,-0.13706,-0.72637,-0.94794,0.00025,-0.41063,1.08778,1.41938,-0.03932,0.48677,0.04385,-0.16174,0.54682,-0.00191,0.62225,1.01255,0.43048,0.18118,0,1,1,0,1
CN1CCC(CC1)c2ccc(cc2)C3N(CCc4cc(O)ccc34)c5cccc(O)c5,0.50377,0.03537,0.16122,-0.12116,0.5227,-1.47896,-0.11604,-0.59848,1.44867,1.41938,0.14061,0.51321,-0.01037,-0.13772,0.56425,-0.12387,0.62642,1.02188,0.44788,0.13205,0,1,1,0,1
CN1CCN(CC1)c2ccc(cc2)C3N(CCc4cc(O)ccc34)c5cccc(O)c5,0.26914,-0.6741,0.62649,0.68524,0.52212,-1.5276,0.05816,-0.59848,1.33681,1.41938,-0.5487,0.50532,0.04385,-0.14181,0.5629,-0.48047,0.62503,0.9939,0.08207,0.15855,0,1,1,0,1
CC(C)N1CCN(CC1)c2ccc(cc2)C3N(CCc4cc(O)ccc34)c5cccc(O)c5,0.36366,-0.83044,0.59155,0.69115,0.52239,-1.33513,0.04267,-0.59848,1.34126,1.41938,-0.04114,0.50902,0.04385,-0.14015,0.57127,0.06619,0.63365,1.09145,0.15432,0.10846,0,1,1,1,1
CC(C)CN1CCN(CC1)c2ccc(cc2)C3N(CCc4cc(O)ccc34)c5cccc(O)c5,0.32081,-0.75047,0.96269,0.67889,0.52239,-1.51995,0.22724,-0.59848,1.34781,1.66,0.12027,0.50902,0.04385,-0.13917,0.57468,0.18691,0.63716,1.11177,0.12268,0.08913,0,1,1,0,1
Oc1cccc(c1)N2CCc3cc(O)ccc3C2c4ccc(cc4)N5CCN(CC6CC6)CC5,0.32081,-0.75049,0.70625,0.67889,0.52237,-1.52062,0.09499,-0.59848,1.37,2.09452,-0.0401,0.50874,0.04385,-0.1374,0.57552,-0.02358,0.63803,-1.28833,0.12269,0.08913,0,1,1,0,1
Oc1cccc(c1)N2CCc3cc(O)ccc3C2c4ccc(cc4)N5CCN(CC5)C6CCCC6,0.3638,-0.82106,-0.28319,0.68202,0.52251,-1.35115,-0.21763,-0.59848,1.3756,-1.59622,0.3071,0.51059,0.04385,-0.13629,0.57985,0.29897,0.64248,-1.28833,0.15367,0.06408,0,1,1,0,1
Oc1cccc(c1)N2CCc3cc(O)ccc3C2c4ccc(cc4)N5CCN(CC5)C6CCCCC6,0.3635,-0.82154,-0.48399,0.68256,0.52254,-1.35074,-0.24277,-0.59848,1.37871,-1.59622,0.5614,0.51112,0.04385,-0.13552,0.58324,0.65123,0.64598,-1.28833,0.15364,0.04429,0,1,1,0,1
Oc1ccc2c(c1)sc3c4ccccc4n(Cc5ccc(OCCN6CCCCCC6)cc5)c23,-0.35461,-0.64871,-0.31178,0.94295,0.89294,-0.2482,-0.222,0.40106,-0.44385,1.86743,1.4747,0.75706,-0.32026,-1.2653,0.55182,0.74472,0.62741,-1.28833,0.1385,0.2365,0,1,1,0,1
Oc1ccc2c(c1)sc3c4cc(O)ccc4n(Cc5ccc(OCCN6CCCCCC6)cc5)c23,-0.61978,-0.68289,-0.70438,0.8911,0.87293,-1.1501,-0.25548,0.40106,-0.36579,1.57391,1.63638,0.80137,-0.24058,-1.30593,0.59097,0.56394,0.62845,-1.28833,0.0225,0.07625,0,1,1,0,1
CN(C)CCOc1ccc(Cn2c3ccccc3c4sc5cc(O)ccc5c24)cc1,-0.46899,-0.48516,0.61791,0.9373,0.89283,-0.24876,0.05432,0.40106,-0.47369,0.45214,0.61785,0.7564,-0.32026,-1.26256,0.53808,-0.01182,0.61326,0.8643,0.05649,0.3116,0,1,1,0,1
CN(C)CCOc1ccc(Cn2c3ccc(O)cc3c4sc5cc(O)ccc5c24)cc1,-0.73416,-0.51934,0.2253,0.88545,0.87274,-1.15147,-0.09617,0.40106,-0.39883,0.163,0.77953,0.80071,-0.24058,-1.30319,0.5756,-0.19259,0.6143,0.84946,-0.05951,0.1602,0,1,0,0,1
CCN(CC)CCOc1ccc(Cn2c3ccccc3c4sc5cc(O)ccc5c24)cc1,-0.35139,-0.6594,0.96708,0.94873,0.89289,-0.24849,0.22968,0.40106,-0.46374,0.81072,1.12646,0.75686,-0.32026,-1.26463,0.54497,0.51194,0.62035,1.00453,0.13944,0.27202,0,1,1,0,0
CCN(CC)CCOc1ccc(Cn2c3ccc(O)cc3c4sc5cc(O)ccc5c24)cc1,-0.61656,-0.69358,0.57447,0.89688,0.87287,-1.1508,0.03524,0.40106,-0.38802,0.52055,1.28813,0.80117,-0.24058,-1.30527,0.58333,0.33116,0.62139,0.99138,0.02344,0.11583,0,1,1,0,1
Oc1ccc2c(c1)sc3c4ccccc4n(Cc5ccc(OCCN6CCOCC6)cc5)c23,-0.42922,-1.76443,0.40016,2.06167,0.8929,-0.24814,-0.03525,0.40106,-0.47097,1.28497,0.46831,0.75685,-0.29315,-1.26664,0.54742,-0.25945,0.62287,-1.28833,-0.55905,0.27202,0,1,0,0,1
Oc1ccc2c(c1)sc3c4cc(O)ccc4n(Cc5ccc(OCCN6CCOCC6)cc5)c23,-0.69438,-1.79861,0.00756,2.00981,0.87287,-1.14892,-0.15833,0.40106,-0.39639,0.99275,0.62998,0.80116,-0.21346,-1.30728,0.58606,-0.44023,0.62391,-1.28833,-0.67505,0.11583,0,1,0,0,1
Oc1ccc2c(c1)sc3c4ccccc4n(Cc5ccc(OCCN6CCCCC6)cc5)c23,-0.35458,-0.64434,-0.11097,0.93967,0.89292,-0.24833,-0.18578,0.40106,-0.44594,1.57414,1.2204,0.75692,-0.32026,-1.2643,0.54877,0.52308,0.62427,-1.28833,0.13889,0.25426,0,1,1,0,1
Oc1ccc2c(c1)sc3c4cc(O)ccc4n(Cc5ccc(OCCN6CCCCC6)cc5)c23,-0.61974,-0.67852,-0.50358,0.88782,0.8729,-1.15041,-0.24453,0.40106,-0.36814,1.28154,1.38207,0.80123,-0.24058,-1.30493,0.58757,0.34231,0.62531,-1.28833,0.02289,0.09604,0,1,1,0,1
Oc1ccc2c(c1)sc3c4ccccc4n(Cc5ccc(OCCN6CCCC6)cc5)c23,-0.35374,-0.63179,0.08983,0.9301,0.8929,-0.24847,-0.13663,0.40106,-0.44803,1.31343,0.96609,0.75679,-0.32026,-1.2633,0.54572,0.30144,0.62113,-1.28833,0.14201,0.27202,0,1,0,0,1
Oc1ccc2c(c1)sc3c4cc(O)ccc4n(Cc5ccc(OCCN6CCCC6)cc5)c23,-0.6189,-0.66597,-0.30278,0.87824,0.87286,-1.15072,-0.22066,0.40106,-0.3705,1.02154,1.12777,0.8011,-0.24058,-1.30393,0.58418,0.12067,0.62217,-1.28833,0.02601,0.11583,0,1,1,0,1
Oc1ccc(cc1)c2ccc3cc(O)ccc3n2,-0.2812,0.01819,-0.00841,-0.08061,0.0356,-0.33443,-0.16229,-0.59848,-0.61402,-0.47425,-0.46872,-1.65132,-0.6883,1.93215,0.39871,-1.17262,0.43599,-1.28833,1.01916,1.0422,1,0,0,0,1
Oc1ccc(cc1)c2ccc3c(Cl)c(O)ccc3n2,-0.08997,-0.27946,0.24866,-0.14077,0.04231,-0.59831,-0.0886,0.58859,-0.07428,-0.69255,-0.04278,-1.34147,-0.72136,-0.67093,0.47893,-0.8154,0.44652,-1.28833,1.02884,0.63158,1,0,0,0,1
Oc1ccc(cc1)c2ccc3c(Br)c(O)ccc3n2,-0.13474,-0.203,0.30722,-0.12619,0.04627,-0.7454,-0.06885,3.33826,-0.01964,-0.69255,0.02834,-0.7165,-0.72206,1.9454,0.48322,-0.70644,0.44711,-1.28833,1.03695,0.62292,0,0,0,0,1
Oc1ccc(cc1)c2cc(Cl)c3cc(O)ccc3n2,-0.27996,0.05213,0.24866,-0.29196,0.0624,-0.87831,-0.0886,0.58859,0.01651,-0.75151,-0.04278,-1.27124,-0.73769,-0.64212,0.4336,-0.8154,0.45178,-1.28833,1.00419,0.8597,1,0,0,0,1
Oc1ccc2nc(cc(Cl)c2c1)c3ccc(O)c(F)c3,-0.53847,-0.46169,0.18577,-0.08544,-0.66412,-0.61221,-0.10859,0.58859,-0.93499,-0.96829,-0.41462,-1.27338,-0.48934,-0.6713,0.43037,-0.74359,0.42962,-1.28833,0.94428,0.8862,1,0,0,0,1
Oc1ccc(cc1)c2cc(Br)c3cc(O)ccc3n2,-0.2809,0.0527,0.30722,-0.24267,0.07825,-1.01193,-0.06885,3.33826,0.06969,-0.75151,0.02834,-0.39962,-0.73873,1.95201,0.43551,-0.70644,0.45265,-1.28833,1.01777,0.85586,1,0,0,0,1
Oc1ccc2nc(cc(Br)c2c1)c3ccc(O)c(F)c3,-0.54673,-0.46136,0.24433,-0.03768,-0.63242,-0.61256,-0.09001,3.33826,-0.87915,-0.96829,-0.3435,-0.40176,-0.49168,1.92559,0.43228,-0.63463,0.43049,-1.28833,0.95786,0.88235,1,0,0,0,1
Oc1ccc2nc(cc(Br)c2c1)c3cc(F)c(O)c(F)c3,-0.62423,-0.85689,0.18144,-0.16824,-0.65411,-0.56265,-0.10991,3.33826,-2.16091,-1.13682,-0.25282,-0.4039,-0.18959,1.89918,0.42905,-0.56281,0.40833,-1.28833,0.94958,0.90885,1,0,0,0,1
Oc1ccc(cc1)c2cc(C=C)c3cc(O)ccc3n2,-0.28115,0.01803,0.3485,-0.08041,0.06376,-0.30137,-0.05427,-0.59848,-0.24286,-0.54721,-0.16866,-1.19939,-0.75373,1.95755,0.44413,-0.64329,0.4573,-1.28833,1.01914,0.81049,1,0,0,0,1
Oc1ccc2nc(cc(C=C)c2c1)c3ccc(O)c(F)c3,-0.57096,-0.49679,0.28561,0.11969,-0.66141,-0.29951,-0.07627,-0.41063,-1.21022,-0.7793,-0.5405,-1.20153,-0.45955,1.93113,0.4409,-0.57148,0.43514,-1.28833,0.95918,0.83698,1,0,0,0,1
CCc1cc(nc2ccc(O)cc12)c3ccc(O)cc3,-0.2721,-0.00566,0.06919,-0.03494,0.06144,-1.51334,-0.14228,-0.59848,-0.04658,-0.54721,-0.1021,-1.3079,-0.77555,1.96241,0.45252,-0.64267,0.46138,0.8968,1.00631,0.73325,1,0,1,0,1
CCc1cc(nc2ccc(O)cc12)c3ccc(O)c(F)c3,-0.56957,-0.52071,0.0063,0.16362,-0.66603,-0.61297,-0.15865,-0.41063,-1.00195,-0.7793,-0.47394,-1.31645,-0.5062,1.93599,0.44929,-0.57086,0.43922,0.82455,0.94634,0.75974,1,0,0,0,1
Oc1ccc(cc1)c2cc(C*C)c3cc(O)ccc3n2,-0.29772,0.04643,0.38852,-0.17068,0.05791,-0.91609,-0.03961,-0.59848,-0.43914,-0.54721,-0.67062,-1.35652,-0.73192,1.95269,0.43574,-0.91508,0.45323,-1.28833,1.03302,0.88773,0,0,0,0,1
Oc1ccc2nc(cc(C*C)c2c1)c3ccc(O)c(F)c3,-0.57277,-0.46793,0.32563,0.03239,-0.6731,-0.26088,-0.06241,-0.41063,-1.41849,-0.7793,-0.80087,-1.34848,-0.41251,1.92628,0.43251,-0.84326,0.43107,-1.28833,0.97308,0.91422,1,0,0,0,1
Oc1ccc2nc(cc(C*C)c2c1)c3cc(F)c(O)c(F)c3,-0.65948,-0.86376,0.26274,-0.1001,-0.69479,-0.25863,-0.08395,-0.41057,-2.73075,-0.96343,-0.71019,-1.35696,-0.13081,1.89986,0.42928,-0.77145,0.40891,-1.28833,0.96479,0.94072,0,0,0,0,1
Oc1ccc(cc1)c2cc(C*N)c3cc(O)ccc3n2,-0.7415,0.02593,-0.1206,-0.02087,-0.211,-0.61566,-0.18781,-0.59848,-0.64236,-0.54721,-0.7508,-1.39255,-0.68822,1.94669,0.42576,-1.39487,0.44819,-1.28833,0.8755,0.95315,1,0,0,0,1
Oc1ccc2nc(cc(C*N)c2c1)c3ccc(O)c(F)c3,-1.00393,-0.48831,-0.18349,0.18356,-0.67835,-0.59573,-0.20035,-0.41063,-1.6362,-0.7793,-0.66012,-1.40112,-0.37267,1.92027,0.42253,-1.32306,0.42603,-1.28833,0.81557,0.97965,1,0,0,0,1
CC(=O)c1cc(nc2ccc(O)cc12)c3ccc(O)cc3,-0.66585,-0.15938,-0.32182,0.06121,0.06364,0.11786,-0.22347,-0.59842,-0.62005,-0.75151,-0.59884,-1.20523,-0.74922,1.95878,0.44639,-1.29953,0.45834,0.27022,0.81644,0.81049,1,0,0,0,1
CC(=O)c1cc(nc2ccc(O)cc12)c3ccc(O)c(F)c3,-0.94359,-0.67475,-0.38471,0.26254,-0.66162,0.11829,-0.23196,-0.41063,-1.61567,-0.96829,-0.50816,-1.20737,-0.39978,1.93237,0.44317,-1.22772,0.43618,0.19797,0.75632,0.83698,1,0,0,0,1
Oc1ccc2nc(cc(c3ccccc3)c2c1)c4ccc(O)c(F)c4,-0.57096,-0.49679,0.63443,0.11969,-0.63124,-0.61217,0.06174,-0.41063,-0.68435,0.14073,0.27769,-0.37194,-0.45955,1.97558,0.51078,0.03585,0.47243,-1.28833,0.95918,0.5292,0,0,0,0,1
COc1cc(nc2ccc(O)cc12)c3ccc(O)cc3,0.05574,0.03798,-0.35605,-0.4546,0.05066,-0.19045,-0.22825,-0.59842,-0.42527,-0.75151,-0.46312,-1.4415,-0.61169,0.76407,0.43893,-1.02404,0.45516,0.37222,0.45457,0.91135,1,0,0,0,1
C[C@@H](COc1ccc(cc1)[C@@H]2Oc3ccc(O)cc3S[C@@H]2c4ccc(O)cc4)N5CCCC5,-0.36437,-1.22007,-0.072,1.06287,0.22553,-1.04041,-0.17725,0.40106,1.05037,0.64969,0.82202,1.07296,0.178,-1.33235,0.5432,0.06247,0.56194,1.05784,-0.16227,0.28428,0,1,1,0,1
C[C@@H](COc1ccc(cc1)[C@@H]2Oc3ccc(O)cc3S[C@@H]2c4ccc(O)cc4)N5CC[C@@H](C)C5,-0.36516,-1.21576,0.22181,1.05983,0.22556,-1.04005,-0.09729,0.40106,1.04761,0.40353,0.98239,1.07342,0.178,-1.33412,0.54636,0.24635,0.5652,1.06483,-0.16295,0.26449,0,1,1,0,1
C[C@@H]1CCN(CCOc2ccc(cc2)C(=O)c3c(sc4cc(O)ccc34)c5ccc(O)cc5)C1,-0.09726,-0.75569,0.27648,0.68303,0.23801,-0.13177,-0.07935,0.40106,0.49286,0.65885,0.32241,1.11951,-0.53,-1.3795,0.54651,-0.1895,0.54996,1.11013,0.04339,0.2617,0,1,1,0,0
C[C@@H](COc1ccc(cc1)C(=O)c2c(sc3cc(O)ccc23)c4ccc(O)cc4)N5CCCC5,-0.08607,-0.74932,-0.0248,0.64564,0.23813,-0.13176,-0.16627,0.40106,0.4913,0.59719,0.4153,1.12113,-0.53,-1.38035,0.54791,-0.08858,0.55116,1.01589,0.07057,0.25299,0,1,0,0,1
C[C@@H]1CCN(CCOc2ccc(Cn3c(c(C)c4cc(O)ccc34)c5ccc(O)cc5)cc2)C1,-0.54892,-0.533,0.51353,0.7854,0.15316,-1.43671,0.00949,-0.59842,1.02223,1.04306,0.88104,-0.04687,-0.21744,-0.16357,0.56611,0.36521,0.56252,0.89586,0.03681,0.17247,0,1,1,0,1
C[C@@H](COc1ccc(Cn2c(c(C)c3cc(O)ccc23)c4ccc(O)cc4)cc1)N5CCCC5,-0.53751,-0.52663,0.21226,0.74802,0.15328,-1.43546,-0.10032,-0.59842,1.02074,0.97253,0.97393,-0.04524,-0.21744,-0.1633,0.56751,0.46612,0.56372,0.8963,0.064,0.16377,0,1,1,0,1
C[C@@H]1CCN(CCOc2ccc(cc2)[C@H]3[C@H](CCc4cc(O)ccc34)c5ccccc5)C1,-0.27069,-0.63858,0.93487,0.89952,0.52519,-1.19854,0.21187,-0.59848,1.39569,1.82331,0.95984,0.54696,-0.49844,-0.09774,0.55242,1.29633,0.62802,1.15247,0.44313,0.12394,0,1,1,0,0
